cust_id,custinfo,ccba,cdtx,dp,remit
55af27be678e4724425696e06f6b4c2ced65e79f200cfc667d7238935aa4cecf,3,0,0,0,0
0d9ad4c8d8adc5098f2be094b609f57e404a43a02e4421c52f23d654c438ab03,1,0,0,62,0
9a00d85ea47863dd6c9c8aa84de56a8236545518fdf0ac2d89d42d994b1f0a68,1,13,274,64,0
a95900bb3a157ff72cd0e2c68b5b5059f832a11bf57d296b3a3c9610fcce6344,1,13,555,112,0
be268fae90bb0a5e0a3661b28509b2c073b7ae85ff2f315698fa84b03522bea4,1,13,497,41,0
ca0019ff964ff8f15af3312f39d4089bae058b301b47f1bd8b444318059da10a,4,13,216,469,1
9f8db2a463117521b3ce058d5fa3339b5b5f892ce008b7706512a80f29f16a95,1,0,0,2,0
e478dc7d8b22ef1921e40779bd31dee655a45e8f9c141ce54d34e8a94b142b2a,1,13,14,71,1
9e28a307fbcca30b59421f5c17a77e5fa70559d45d97299065ccaad392db7ce1,1,0,0,140,0
6cbd73279296c16504ece0c236feb6114a19e9938eda4ef5c19391517dc47ffb,1,13,224,0,0
f21acee9674b80e97b539e9ffc15b7c4de7f250d5eea74aa1e538bed39303572,1,10,1,386,68
39af6b6f922a46b6ab1cd7c637ef8bafc23b3050c7ed43751b4f191550fd5b55,2,5,83,2,0
ff6b0040005b54f4b7955942e74a0a9ec466abb2a017a5c7f84db7610c8c41c2,22,0,0,303,44
a9ff5199a6667dbc2607279eec4b3b672c6afa844a81f3011467954872945787,2,8,346,419,1
c189a8fba0d11b8e222d1b67987ae9872b726d667ed2a9809074a4763020bdee,37,13,14,2712,0
d34e9c2536f2d9a0eeb208fcdbf0ac5a29883bd1b3a48aeb9674d348c466e747,1,13,70,70,3
9d389ba87ea2164cbeb501a7320f89a0a5a2e295816e4a96c7504c8eb8084c04,4,13,25,8,0
119a9b2731cced21e384dbecd16d4861e5fe6cf0b0f919af0bd198a51ada2336,1,13,304,112,0
c727b38cd074ff0ad5bdc19666e2b584189def68804299e5bdc8fae819abff5b,1,13,67,151,0
327ba974dca1fc859af76e875bae0f7bdf36f3c57c89e9b9a9f9dde5162b5f86,1,13,72,129,0
b3eaf6687ac8386b85d560d618d6d540721d9fef3f82a1a29d90bb7546edd988,1,13,308,66,0
fb55dd2030c69d00147d6a352a3a4befe577e66c495e336cdfef2e007669f130,1,13,79,854,0
257a89d76bf453a6189bc72ce5a1136294ef9ceff66865513b8d0a6aaee117ba,1,13,364,240,0
6db83c9aadb07668a500b3d83061b0dd47d321a07a2d868a0c4d82488c10b4c1,1,13,1755,149,0
bf7684d8fc06af0553c8c4b114950eb32c03be472f26251b83833800c1a95aad,1,13,40,19,0
fd6a82ee13b9c81f5544daea0c9e80c670624be457d4858a015ac664050c5fc3,9,13,0,236,1
55f59002a16c7665d4974eff2c2881a35b6446d7b9e2d65ede294ef77d344b75,2,13,108,3,0
b61adaf4c70d8b498beab1380efdd33c328aba23360a570f7688e4fe769ee457,2,13,872,4,0
c895f5a7b5501831fae3f4350a01705bc80ddda753b596d4db86291fc2fac231,1,0,0,686,0
96072f16ffbd138c1bef2220636e3b0a2238607ca332998ab9a8f07c5eecde75,5,13,39,464,0
9e558f6b2d60206370bf936ee8c04e4ca257465d118a638936f3b352de25a4cf,1,0,0,104,0
d670cc162a1416db650c02047e6fb912dfd318ea9790b8bd5e6b186f7371cb76,1,13,15,258,44
f83d10625e47eb6af4d20ad4f7f635e1377b7ce73621fc65563c836030db1d6c,1,13,384,399,0
e18696ccadfbddc4382aa654247fc7859d253e6e3ff8d8ffaa2a954de2cf68ff,1,13,9,4,0
88bac3fa3ca3ba810d44c586bac5af76db4952be6439d4b50fde4ed9933b2d8d,1,0,0,192,0
d2c17d20b87858f1ddd13507c7edebed7f711794325210a793c36f280fc4a45e,1,10,256,271,21
9631576e95686ec0c7028a73b8047fd6baf9321079c307dfc5eef33aa0624082,2,13,143,315,0
c343c2ac4568fcd21a6f55c3b802480c9f5167457ac2a326142ff2826faba43c,2,13,160,2,0
d6a1ad1cf25c84d4565157d9b5e930d7429f2e71078be01b2bed64e5fa92b97c,1,13,149,155,0
da466ee801b62ddae25b81b8ec45d6d64199e7bf239f220ee33478ee6670587e,1,13,9,20,0
28caf07e47d5d6b56a205e531962f5ed58c30b0ae1d6839f75ac128a1d2e2978,1,0,0,61,0
3475bb34b85a1c88ccc45983f1feb33dc0399829454ca83a9378dafa21315635,2,13,13,156,1
c78eb40e059ba341b1f5eface37ab755ee10a117a9bc064d900a90854660de0f,3,13,271,20,0
8a8bc40ecd008e21a7f73d31fb60323f315580e4b27bbec2d635c7309502dcc1,4,13,780,73,0
9bc93a00b2659cb4d0214f2e663e7f45a24eb1d8aa4a9a09718ee59c34e6de53,3,13,72,3,0
c0b8f4bb3b8bba48dbf7c8ba7a8c9eca39b49262d5e6156ddc7c972123822a2d,1,7,28,1169,0
02f373a818d33bcf3818c0f130bd6f8b99bd767b41aeadc022ac32bb3bd8c52a,1,13,704,262,5
57470f17ab64ab740545d0a32d0fb291a11f24006319b308d70582f24990375a,4,13,32,0,0
6cb1b52dfbf2b739d1de3432276a642d36c7a13be79875d28fd3d98046e01d69,1,0,0,11,0
a37f7de1b2a767d36d523c540d3975cead54847bc1e571560129bd645a4dbd61,5,13,165,41,0
b3a3633f4cbdd38e225ab7349c9aa1eaac5842291622a6cbca00ee112d0f6e1b,1,13,365,311,0
d7a750d0cc35048c85bc9ccac51d45cda7abffdf6360e4ea7281a4b5c5d6ea45,1,13,42,63,0
ec609b51ee4026a84bc74671eefe9665bc40e09b04a58d0993c1089ef12be221,1,0,0,229,0
efbe464255b4daa8bb4cce1a33e4a32536eee398263750dc3abc06a34849218d,1,13,153,161,2
38fe62d3847ecbfcbf7e02c4d6e264083268fb3a5b539be0178be3a17d67fbea,3,0,0,421,0
8de1582e5f60c5437e71b2ebb6c3feeb4d8f5a644b0dffc60f689971ab8ab4b0,1,0,0,64,0
9dfa9b1d77c09ee54a8ace8c06dc02a85c14a884393133552faaa0c156ca5477,4,13,63,2,0
0740b3ea1c0925ec2c8c08623e2f8ef0f9b7331eded61713c4f2d093a30aaccf,1,0,0,41,0
486bcd9de875392b106876a7c8c1c948b7d563f2a59b7d49a67d05c0d0e5413d,7,13,13,515,31
bbdc5b95e7d80e7b85f69b57e71cb0876bb3a30e32598ec13507fcb3c4a153d9,4,13,157,0,0
53ffacd3b2ba83718b08995190040f1080d11ffdfd9c5dda36b9a475ef9cf86e,5,13,18,368,0
a9b10599b0b2b4e1fd6f1c9e7d0e162899f06329c51423c954e72477c7543aa5,1,13,50,29,0
d3d4645450409db12cf7b337fb336706368a45e5c0497b9a26325c3376e3a492,2,13,41,306,0
79983b85fe024bfc5beb4addab60997d52033e5737edaea176b5fef5bbebcda7,1,0,0,171,1
647c25cfc208ffc9d56af74d935e49b2aacebabef2e0f711269a3d96a3438df0,1,0,0,55,0
c5039bfae9ea5de568dfb94a560d959a3e4ed8bef7b221e3e05939fa5fd14a92,2,8,0,36,0
07a8c4ee736d8a8c25dae139ed24f91c480d0bf8aa5a06fdf1dc47410cd50a53,1,13,183,151,0
8cc0f9a26a5263ef159a51e112bbe099e55eab9d679b53aff2b20d7ca94e678d,1,13,215,33,0
4b7cb1b618eb755540362d7b3d5da4db4a5d610f5713e38597ab4687e8bb92a2,1,0,0,617,34
7d2dc7774c4034b7c9469020cbd8bdecdcc35d125bee68f2793f99668bb8c982,3,13,148,665,2
e89d43458f0577c644e488ada84f20017855b5788aa56a965ad9c6c2415e54b9,1,0,0,457,0
3ccacc447da85eaaa3612294ff0c333c27ec47b6941c2d4eea7c67e3943b9ba1,1,13,0,12,0
5ee9a073d0c2ec47282924576d5ae9f0ad44f02287b0f1a25e75fa23529d5ddc,1,0,0,153,1
e179a1ce33a0df8ee3ab5f1fe08489f6b54e7df77767825b32a2a4e1ac9075e3,1,0,0,116,1
e517962909df5b17c23c9506fae4d03dbca68178036ec45ba509a252b3c6bd35,1,13,205,66,0
3423dc2e5bb1ba0288b90c37c6d51169d5e281c5f73593d7be537f02e4c66a33,1,13,541,74,0
12d15251e6b072ba06e0e14121652dc749e81b0480996a8b29e037ed4612219a,1,13,103,87,0
4e23e5ad29610c93c13e412db34dfa3bbab45cb79576e9c1528c3da53325e886,1,13,111,57,1
befcf05dddd100af636815ac3681b055ce15685de4a29a585405899078e23ac9,19,13,46,755,43
ce22c5a8a622a35cd999b03a1176e788ae0bcba239d6baad84afb25a9734310b,1,0,0,211,1
d4e1e79b759fa79a4210edb3e4870e005c024c145e8a855464c7ace4f8fae53d,1,13,270,115,2
3c9c49b90b0565911a55c89e8c2f5755ed7870b852d376701eef9c7c240e6365,1,13,15,158,0
abe12449c26caf3f20ccd23c757c16460a6e083d2e71d8dc3f10e5fe32a6af61,1,13,0,141,0
0feb00c7f475bcfa5d0ede208db039951e3bc913611ae45bf9e547de7beaa685,1,13,0,205,0
359d46f8679729fadd5bfc7a7f7b912f57ab426babc2d5b3121279a188969bbd,1,13,360,526,0
0d8fad045fd9208f7c8efaaf2b0ad32972c4167bfc4a16e9a0597abe4e22d39f,1,13,13,0,0
8451a908a923b4fa573a5b35bbe257d7225de7f8340069509ca6c51efee033e2,1,13,3,23,0
d7263281dc6999630797f1277051e76a141ce5b1cecd5305203b01ae9498b8b9,3,0,0,0,0
819c4f06bc7150d2f143c53e93cdc5c5c2737a7f10f394f6917788d16075e4ed,1,13,0,4,0
8ac31e4413bb03d4c447637c95389a74fe5ea90f0ff1949b5095ad732c3a0863,12,13,460,640,28
20f70242fe95e899946e3e656cca0486c6173e4d230b803966a77fa4e5fedf8d,1,13,132,283,0
c5756b9c0ee3f603ebe168bf4d8e0f8cbb53ddaf3266ffc297df044cbbfa6949,11,0,0,182,5
7a09ed8f8e1e2054761aa1c1c3d9f7dd2b18d4c6702ac3ecb89b22ff1e25ea5f,1,0,0,32,0
abeb4f70b41525ee0be556256ccf5b131c81aa0ff2697a57a06054378c071b3e,1,13,1,23,0
19fdc49c30c2a59d8b8937d19bf4743b0a1adeda26614424f4d4b6b851c68326,1,13,46,78,0
d89e77559822feccbe5daf45ce24f3707271be86a490124aaf1f6d83a11280f7,5,13,755,64,0
b1e3d024858dc5328e0b5338557d635331f50c94dde0ff1979b32f350fe2fea4,1,0,0,52,0
7ac894dd23b21c245913fab843058fb25dfb19ae4d966b435d54da345d92f262,4,0,0,98,1
b28b8ed08637a5bd90f0d5bb30ceda603e8007872e7b1eb75df6cb06de510634,4,0,0,191,0
bf227a7d82fdfaec129da1ad945e731068d70faafa47eb0483482f59f8783a78,1,13,274,68,0
d9f2a9f396780e9fbe8e961f583b770b78d76d10e83ba961961d62f40f023a89,1,13,0,27,0
1f1670fb68cebae07ed1f031ba1ae95e2796698b0309bc25230e33afc408b3d8,15,13,14,1651,130
2520e3d465bebac51a7039413ef1391092b92d827e65252374b4cdf3f5d98851,1,13,33,32,0
f8730cb475a78903a7250ef1c6ba413c460c6a322668ccca1431d1ccd15c8136,1,13,664,30,1
5953fda52da31786297bb73d9d2356b1e6be0fb840ebc5d02b80e3c5f14ad053,2,13,644,75,0
35ff87ac7fe3e607d9dd05ec61e2540350f097d7f7c607ff542c84debc543e0d,3,13,456,218,1
afc3ce595f438c4ec8e3c48585cd2cea8162098c62d5a81e5f860cb8c3e6f937,1,0,0,112,0
7a423ec020731bd5934906b78a8b919f90a579b17f3b15bd4067eab21532bd39,4,13,483,346,7
6d4d53ae49719192d95eded806d0745e04a2a4afa2e4667a27830fd464c08a4f,1,13,299,266,0
ca8d4eb587beb9345098b36e4317e7c65b6d6af8122f29dad438d50d609e1dd0,1,13,389,196,0
5cc9751cda76dbfdf6f7522b7fcf106c5bcd42b45ebd3de2dd5ebd58256a6a9e,1,13,137,8,0
a626cb9f43bff9ed0f8437463d7c795cfaa15860b75044b6c8601a43bb72b0df,5,0,0,136,0
ce23318fcfe8376011cbd5b16ded8090659e6c03aa355654d4b87eef9a5310cd,1,13,0,96,0
086c01db19984c5608646ac639f73b170957c89ddd5869da9b2318f8abaabbad,1,13,168,100,1
158731ed3b05f0d216433d53437aec999af4bd2d150f463e133a0dcd83c60432,1,13,0,4,0
2d2e845ea0fae5fd3c467146fe632a9b8398858d0cae9bfdc800b881ed74103b,2,9,22,45,0
9ea55412fc6a103a3c81e6cb39261fa2490edc333236d170e31210b8c837a015,1,13,10,8,0
31efb4c4e66329d0abf24dce01375b4d226a12440d9ca811e6471737d1656249,1,13,1064,521,0
d9813e919315093d2dc8c2d5c3f31cc4abec71fbc97a90ee149ffeaa703736e9,1,12,269,85,0
bb243c7e785f987c7eb9cfbda9078ec117b2b38f5dcf4ae207c4b26d48f9b8f2,1,0,0,189,0
d1e2949b58c3661c2de6e8188cb8755f795aeaaef26ef9cc35f2ec1f9c92537c,2,0,0,869,0
e9c71522895e1a0d5b4eb50d8f7f1ae56a6953c6eb63d699969608ff00d28e99,2,13,11,19,0
384eb1557cb6e7919cdfa666e5d82ba468a56c25e13c3590510ac718a36f0d47,1,13,0,141,0
6a69aa28bd3f970f9969a413ee98f122668396084b2b036974bfc71f9b667237,1,13,32,133,0
97d14ed6aae62d1fd09b49abd6ab49db3aa9673fe9488a2a1b9e0f814b140b15,1,13,0,8,0
30d5f5ed09a1ae378328e51bba9d3043b9e9cd045f687553f749a8c6a20f22ae,4,13,356,0,0
0aff8d5c6a5068e035f48d5b2a7854f1c3cfa1495ff2998b6ea07df49326c150,9,13,99,232,0
a56bdb3d8114090ddaceb21aad680b5e03428fbbac27d493e3ab1bddb8af4458,8,11,241,0,0
a68950e17f249b4f88e28a0376ea3ea496d6dbdb587cd67ea7ec643f2c57f751,1,13,3,205,0
47f8ab1b17801cb00369cb379a2a3d0382db667b944aeda11d53770b3ab738ce,2,13,17,0,0
12554544c98f656e5758214f58b0e622879a51abc5778d9fae585e7a169cd469,1,13,0,158,1
11b8810267a2186e32bbebae05a9a3a088c9c1a3a50e3b96d50d9c9f935a8b65,3,13,145,529,0
daa73210c9e739fd28634df1ff11063a6de7f7b9494c37483f147547a2972eeb,1,13,0,510,0
6106b186d7501b8d08f58325fff3907bd3c6c85548924350e0c81a809cea98cd,5,0,0,74,0
29316d43c301eb019c495179dcbb9170feca579e017d8d40bb82c1517ab00383,1,13,45,9,1
199c763c97c2750682eeaefc77384363f2048438e536281b3f5a5fa442a6b3be,1,13,174,12,0
632da21c6943b90d2d44ad824e50e7f273766b655361d0cc8df5d31c301024f4,1,13,359,254,2
85b6c5cd39844f4fe20046a5738f61077f085b95674be5af6dfbd2640dd4b5f1,2,13,0,20,0
48925e7a2226a496b092c3a89b444d6acdd3c1b763a91d3ea9705440740337e9,6,0,0,1959,0
2969b61e3c72dff13744bd3137fdec78dfc87dd0ce5086dfa7c749350cc03bed,1,13,35,0,0
ea843c3c7500230b978df823afa85c867bac194c31f9d6fa2c29b397e9955c3c,1,13,23,40,0
fc0202e33069ea05bacd5dd0a735d4c5c622b796f0f1ca72942770b546692114,1,13,277,61,0
125da9df0a1f38d5bc0b3f0c919975c8b2a18d8a40ffbfae9e081022b4758a35,1,13,58,29,0
b2c06f94ae2854295bf017bb095639241383f18b38dbbf90028d09ba42360305,1,13,487,192,5
d5374944afdfcfe15691c860686f43b11689f24e51ca765de08192d6e6da159e,12,13,38,4,0
c283452f1f3709ca013be332c926000decc8afba5d5ec2b5c51ac1858bbd5a66,1,13,84,46,0
51b9d99b8538d736a13aa9aae7a6eb9ce4e285d529109181b0006a7b65724e80,1,0,0,349,0
1f7ef13be0e600f630603b251192f456bab5d2d734ea3d7e48c222381d635bc9,1,9,0,34,0
d72b35c6b70eb841150cc580d7a59c36bca2b4d1cef639e8ae3f1401d1b4956b,2,0,0,67,0
b92b34019dcd8fe394f0e86536a80b0ae1020595a7d039cc64c9d729fac92222,8,13,286,60,0
97d079c1074c035d2f0aca36f18f7c37e94a2c665905ad46e805b0cb3cdaa100,3,13,109,3,0
edd4e8cc180169f7ac1b67fa769f2ce974b7a05a87755369e0d60b099ff22e2a,1,13,76,397,0
9f7db4f0d7b5403a3cf339a8b58398c4409750b21ac6faf0e6916b26792629b7,1,13,5,62,0
fad0d8990cb02f2b70436fd56e1e9a4f4b86f8a64896d1d50322472113c591ef,13,13,337,105,1
c109ee8ec410640bffb3b312ae44181d661ba0b2a7d24a84213b1d46395d96e5,1,13,0,39,0
3333df89cb922615e5fd2df7827007d7be5c15d2758d10f4caff3363c3686315,1,13,356,30,0
4bff245f0cb35830eb271b50c1c4b5430cfe2537e146a5ee24017fad6c201411,2,0,0,61,0
f953a1a9667e28f1287d4ea54ff616c1a80be1e376a02a0fbf3dedabca5dc0fc,10,0,0,653,0
16e6745a1db6ebd6dfe1b93f8c145f61a1fe617c2f5553c309f23b837c8efbbc,1,13,566,296,1
555246437dbffd688336c57ad30259d8ce12b97d53cd16633513333fa4b70779,3,13,63,72,0
044b3822e983e2ef58bf4d8a4f9d834462ded48c8f4797c8c9078201b1e62641,1,0,0,137,1
abafdd1cd5a42d64d164fe1e182104cc981585388f8aba0b7bfb9a363fb69d60,1,0,0,154,0
abbf8d54315e910e40dc01645532c594ef134a28b69f6512aae039ebf8f61e83,5,13,210,424,0
4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,73,7,25,742,93
4a1555025705de3805af2fb8218ce236d8d0149b8a2348077a894b4206182a03,1,0,0,159,0
664e2d2bf021a0eaaa8b3f71801045f605d1cef5136a6df201333a5da0f58e66,2,13,36,0,0
77d5a2c7bc1b72e17fcc8badd221a9673066ac5e19e835ec47d36018530c547b,2,13,39,8,0
f91b87e4a77f6352fa49fb6e340d8ed46938a38cca26017cffff49705b6c597a,1,13,231,79,0
6fb2b393161b5ac14db74eea0c112846804a1a5337b68ddf545be8f1f22744c0,1,13,17,70,0
7f9c818b4df0dd736cb8cf680197e39381bd1a075655bbd04fc3cd06ea415be2,5,13,889,69,0
45f18c1dfcdac2fd122c4182a841073fc5b3621a39b3cffd1020fd72e0b4a2b3,1,0,0,527,2
89edd3fc6a4157f72a0ad458a2340ebe7da3324cdb1935e3721283a46da195b0,1,11,19,135,0
f5fad7cf420dbd975a57b6d7ef1f724ad4c9a8721f409149e392ee5bc8f6e310,6,0,0,135,0
755b4e5eedb31dc423cb6b3da0f179fdf8972df8e8697bb63df0564903da14fa,1,13,60,392,0
026935bf1874928f608ed6368fbfdf0585765d05586ee0aed3a158657c8e9703,2,13,810,659,0
09b92bcff19285521fd68875e8e016db472a46bb6aed01b4a576248a0fb1a000,1,0,0,214,0
ee24e899b27430424d11b7f2a7e8367b4d7d9af45bb59e1a0a5b8b6d6dd3f95b,1,13,16,126,1
5e76e89b4959e6cb037b1fc73bdf65336aeedb9f430f1dbf4f62aebfb26c3beb,1,13,793,266,2
908afa7ab6cd52d8cd3652693224a733ca0e3293957b5605fc2da3472d72aeaf,9,0,0,94,0
b9a45cb3ee79f967a116c3429ac938224190435888310ca7216b89f6d797f943,1,5,0,161,0
3fbb1e986b803d90139ca5d67d36b1014bdf1acfe6499a652749d18884852266,1,0,0,115,0
a2b91861b33b5d79d065210b1b0e553bf16ef79d206b86a6a2e3c7b0ca70155a,1,9,1,36,0
a98372c4d4717ca9b2b0ddd75d9fa7993a39d049b6e315437be42fc6b12a0143,1,13,0,53,1
294ca840881a16bfba330105b1afab53755654b85a752683519dbe7309bb5c53,5,13,0,34,0
d3f5356150b25d32c90158999373e1ae0d6481da8a7e4dc915e5e47f59cb5df0,1,0,0,75,0
4fc33ebb71aa9a7fc0dad22a6f53bfaba69634a778a96d2d84e9953fd6da1e20,2,13,4,82,1
bb18c591b004bc4fc89cefedf3ce94f646f55a736f0875192bb916cd1eb20f32,19,13,1151,24,0
54d5692b035868ccdc03fc694601adeb6736ef8f3f208d61fda40f5bd8daaf00,1,13,269,56,0
dc42164967ed439258b8bd510ee2e7498963e5175285ca56c89b5ea3698ecb84,2,13,0,0,0
1ff7f5732c6bb87b5e46fcc40454591b10ab18463543e6600de5144e5ba5a401,2,13,98,25,0
5ea905eb85f1c140b5ec2804699c329db76f8c420568d10ca5b920e022381da8,1,13,360,96,0
4a8f27bba25b5bc345f1a308768832a47df9e6d0a708b5d4cdcee62a83ac81a2,2,13,48,0,0
c4568e59ea12365a9b2da54f13fbf6ee6bbc9008503b3db9c24276572903c800,1,13,84,108,0
6bb6164734ada5b508633737912453bd39e38c727bc0edcfa5a3ad6b6cda1dc0,1,13,118,42,0
7b36748d5144d6ceab16521142e4ad0241be676c2e2676b5fabbe15bd8369e9e,1,13,446,7,0
ced4f7fc51b82d395a2a72b01083044b370d14b139c4ec175b63cad26302475a,2,13,0,0,0
6c0f5f4882556f466e1e2683caf0722cd2758faf77a98b325b54945719f0fbfa,2,13,314,240,0
ad551af91d876ff3e394a718b29dbf25d34fb5e02f3810cc5c83855c5a71d1eb,1,0,0,301,0
e8dfcdc46924a2dd93c03d75fcc2f3e21e1852f6af7629b86d6172324c416b0f,11,13,62,139,0
f0b2dd219153a8f3c8f200de08b7acbc1b590d0bee1a5df53a1de56fcb5512aa,1,12,55,488,0
9c484fe98b406388cda90831a73626c95cc699204a38adfea3f74040a1f0686b,1,13,343,182,3
d80957ec2e44246cc2477ab288b9bfad150e55be2072b53080ce60f8fafbfbb0,1,13,1,237,1
47d654518a4f2a6324b3878b5a09fcf11216b61d29467a209b1a97ce69c0c109,1,0,0,50,0
a95fe4dc63245e9429052acaa46847735113efdfd40d36f59a20e1abb627548e,3,13,11,25,0
0822e5124a6667bf4f55a27ebadbffe4f20d31cb364b4282378a9dbccdddc46c,2,13,1,0,0
f191575777ee3fec216414f04677ceee4b1c94f9654e6d1d018da0e00cc15bb9,2,13,6,82,0
61062f5afe5c24da0bc789a828ab0460371ede9d0b6cc7cd61144189157cb6c7,5,0,0,60,0
cb3dfcbea6e2a61707b98a8d3767cf91577c8f105a51c85121c9a03be9cbeb36,3,13,134,293,24
b4fcad517990db6ebfe7624b9c751add9d1c7faf67542ac537a172b5d3edce0e,2,13,0,0,0
d3ab363074da6a16c88418924cc9102de79b86d73a5cccbff97c38b726d931d7,2,13,8,30,0
6c5d9ca51eb53d7aa4c0f4049843bd3bc20206c858d63bc4bbae519b4a412694,2,13,1183,126,0
74aafb76790067608b8fe6a344c5c04213838e4cac5d3197061f4646381d5cb8,1,13,231,151,4
f3cae3134b13ea7189cb13788c5700db63118d6dbc651ee2b7ad85ed9fbbe5c7,1,0,0,74,0
4db840e20c49c7df42331da0b31fa7ddba3269b020c4a482638889b6cd8705a5,2,13,1,2,0
fab901d5489472c05e344adb7a3ee80d5d0c2e7744daa4b1bb04b877f9c48a1d,2,13,0,0,0
ac1ede30468c0750c20d9556b659343ba8d94be4326f68630299459a00fccea7,2,13,0,0,0
02b15cd961592036709af9ddc64cb492186b652e7bbb0858f114ec7113342bfb,2,13,0,0,0
b47cbe0ccfce3d09254dcad1a6e3f70ad1607fc70fe668531f9263e1636ea308,2,13,9,0,0
bff958afe64d7cbc14e6f0fed477ccd7232a5df8f7abb510ca974d2f25d43800,12,13,154,385,0
dc02360e4fff2b131af68bf4fdcc605fe639b6191263c2507a149ac0ab37fc47,2,13,38,0,0
70ea06cfd620366e281cc8f85bcb6703155bda8a9f11b1a2b7999104850f1448,2,13,0,0,0
cd715d06a70e3116ede0d4bd55c39988e002aab8a2b90d31e46b562d6ac14a28,1,9,21,255,0
0294876396ad41d88e16bf01235111dd8f8239390cddb4a8f8eb537986f128af,2,13,14,94,0
378774e4e8a0a4e89424b740e7987487207663d75a338e5f7b8e99cdd3f7aa08,2,13,0,81,0
3e8b29d4def1a7d9bda0680f02b92c6f8632d0e15909c417036cdfe36671b5ac,2,13,361,1,0
1b48de4ac493cc2bd86c31c1a0b3ac7175eb1f897074266e27cdd6dfed6722d1,2,13,0,0,0
60fa9acfd82ebd3ac06159289fe7c67333ac9a23471004632553c189bfacde50,2,13,0,0,0
17c8676c8e64a206ee5f1fe934667f207dfc4648a54394faca738cff5d31f5a3,1,13,25,75,5
89d7b4e1859441dcb3abb1a5f5824d8190ca10fd260612284449494004612b8a,2,13,138,11,0
060e4307caae83b07b0a86dd3b77f3a7e77eb18fae2a361fa27857760ee8ad49,2,13,6,512,20
2038717cbec870da069c827bb9e9f0a38c5d6743a38142be1646e9def2fb92ff,1,9,5,237,0
fb6baf7bd823a104f65fdb1e091b086f3168874e789a243f91b80a24815b6ecd,18,0,0,291,29
99992c78cc53de50fb09bf2a72cc6e9aac0e3e9f98a15c59f7d79b4cde4f1651,1,0,0,56,0
601dad00b9d663c74e89c37a0c1aca6660c4e03dceb74872c5d05c2907cbf4ec,3,13,742,1210,0
98b13812aae47ce9b6908dc75dfc8c765921bc6e651f10235b6962176a2d9c4f,3,13,1,41,6
ee076d5a2ecef96945bf37555d9931f245322c2fee502466181216d1af2f01e4,2,13,176,91,0
4ffcd450a7cab513a73bbb8aea22336bb4bf28f91037fdbf058488cc5146cdb4,1,13,296,444,0
ff0122cde1210f4a0b719a0ee2378bb85bac1c1039ac7fe92de1d000ed14f788,2,13,30,1,0
4c3c2a7473d345945105d8c2c0d05b76fbef5610c3bb97a0e1d2f44169e79dda,2,13,2,20,0
3769d1c338d3fc8758df10e07b3c13a7a69e0d471364f3f163b4024f1804302c,2,13,0,0,0
0efd2123e5bb8529b92dc395afd2eea08e0c60998d25dbd448c6975f96018da9,2,13,1,0,0
08855c81c1e5e2904897672a1d75fade08d58e7fae59e7ca072aa10aad988196,2,13,5,3,0
4b45a2388569661e90c931867ac58a88bd6eb672cd54d077b775cafc6e25aa8b,2,13,14,0,0
796d1457d31d7a3a105deac71359fc2d96f7be511dfdd7c5efa9dbb7b2ce72f1,2,13,0,0,0
019481fce1933420d113899a4348c8167699cdabb7cad25a3ad4c76e42d3aa79,5,0,0,89,0
47af12f974ea515222104cc7cb378d1e0f245429d5ecb34311058bd7fb91c81c,2,13,0,0,0
109be8b884cec9cdd02ca52ac90a5af035dba3a76d43f96c9b380adf55c9c1e9,11,13,101,343,0
9af37ce4cd3471375c67d9f0e3d47729e3af9e6052d8b954edbd313efc27b9da,1,13,549,67,0
f0e65abf480811b6ff42e970df14c75e6e7a8113de1a91f0047ea232aa986d1f,4,13,500,1353,0
7c0ec585b46f5a2bc2d9a6a7b9abb1be5ef2c4b987e6b6874dacd8c0c10d8fb7,1,10,270,76,0
673f8ebf11382da6820699005686d3f7b7ef81e7404e02b1751ecbdbe62a9688,1,9,7,31,0
67f40c8e12e4790c9bddad4798394a1436526dc6d1d5f88fc5aa83024fe71fef,1,13,11,60,0
46a5d78f3a854ada2a49915f140fcae031b05b4bb83ad1349479d3e027097af3,1,13,0,77,0
5d09c35e16cf85186d51926f66027d920aa8edd7121cd6673acce5cb63c5767b,1,13,117,86,0
86be8c79a5a6158f5a2d41d98b02b9ce1412333c7cf1a9776e10d2fc36d8375f,1,13,0,79,0
c9edd7638f4bff6deed3c8996854e4e97b5edc23494d1202d4b0104df0b0f7a6,2,13,0,58,0
dc4c52f10077b6f426dcc89e3cc8af9cbb0a76cd51e9a4f7f7abad63908a9fa7,1,0,0,82,0
cdf4997209349208a466e96cf2ddcfb91d456c2b6de364cb7a91883c426ce940,2,13,1,226,0
259f3fdce8e23952123b6ee61631ab6c90bdd620b9ecfbcc93910e4bda926b4e,1,13,81,95,0
8f79805734ed6ec91fbe508f6d8f0d0684c046939e53686d3a7a53b8be1897dc,1,13,0,0,0
a71e3923f80872ce043979cd71d731cda71108502632329f414b731a1de476b3,1,9,19,632,0
29253c2c4372a4d972587a23f768581c0eed9b0468f7475f65a76b3cad9ad354,1,13,65,577,0
39f26a60610c926e94c146fd6c51eda9003afe0fd93898cae5e7a5407dfbb56a,1,0,0,490,0
